Month,Day,Time,Quantity,Cost
Mar,23,13.0,2,24939000.0
Mar,23,13.5,6,24944000.0
Mar,23,14.0,4,25000000.0
Mar,23,14.5,6,25000000.0
Mar,23,15.0,4,24500000.0
Mar,23,15.5,1,25200000.0
Mar,23,16.0,2,25200000.0
Mar,23,18.5,8,25186000.0
Mar,23,19.0,1,25400000.0
Mar,23,21.5,5,25000000.0
Mar,23,22.0,10,25000000.0
Mar,23,23.0,3,24583300.0
Mar,23,23.5,2,24900000.0
Mar,24,0.5,4,24725000.0
Mar,24,1.0,1,24900000.0
Mar,24,2.0,1,24800000.0
Mar,24,3.0,2,25075000.0
Mar,24,4.0,1,25250000.0
Mar,24,6.5,1,25370000.0
Mar,24,11.0,1,25350000.0
Mar,24,12.0,1,25000000.0
Mar,24,13.5,1,25300000.0
Mar,24,14.0,1,25350000.0
Mar,24,14.5,1,25350000.0
Mar,24,15.0,5,25350000.0
Mar,24,16.0,1,25000000.0
Mar,24,16.5,1,25349000.0
Mar,24,18.0,1,25250000.0
Mar,24,19.5,1,25000000.0
Mar,24,20.0,1,25200000.0
Mar,24,21.5,1,25348000.0
Mar,24,22.0,2,24725000.0
Mar,24,22.5,10,25346100.0
Mar,24,23.5,1,25500000.0
Mar,25,0.0,1,25500000.0
Mar,25,1.5,2,25675000.0
Mar,25,2.0,4,25670000.0
Mar,25,2.5,2,25200000.0
Mar,25,3.0,1,25400000.0
Mar,25,3.5,1,25400000.0
Mar,25,4.0,2,25650000.0
Mar,25,5.0,1,25650000.0
Mar,25,5.5,1,25650000.0
Mar,25,6.5,1,25660000.0
Mar,25,7.0,1,25500000.0
Mar,25,8.5,1,25500000.0
Mar,25,10.5,1,25500000.0
Mar,25,12.0,1,25660000.0
Mar,25,12.5,3,25670000.0
Mar,25,13.5,1,25500000.0
Mar,25,14.0,1,25500000.0
Mar,25,15.0,1,25669700.0
Mar,25,16.5,5,25675000.0
Mar,25,17.0,1,25679000.0
Mar,25,18.5,7,25000000.0
Mar,25,19.5,1,25390000.0
Mar,25,20.0,2,25595000.0
Mar,25,21.0,3,25647500.0
Mar,26,0.5,1,25670000.0
Mar,26,1.0,1,25679000.0
Mar,26,2.0,1,25679000.0
Mar,26,2.5,3,25501000.0
Mar,26,3.5,1,25400000.0
Mar,26,4.0,22,25990900.0
Mar,26,4.5,3,26500000.0
Mar,26,5.0,3,26740000.0
Mar,26,5.5,1,26500000.0
Mar,26,13.5,14,26400000.0
Mar,26,14.0,154,27000000.0
Mar,26,14.5,35,27000000.0
Mar,26,15.5,2,27250000.0
Mar,26,16.0,4,27250000.0
Mar,26,16.5,1,27985000.0
Mar,26,17.5,1,27484000.0
Mar,26,19.0,2,27242000.0
Mar,26,20.0,5,25000000.0
Mar,26,20.5,6,26000000.0
Mar,26,21.0,2,27600000.0
Mar,26,22.0,1,27000000.0
Mar,26,22.5,31,28100000.0
Mar,26,23.0,3,27633300.0
Mar,27,4.0,1,27000000.0
Mar,27,4.5,4,27000000.0
Mar,27,5.0,5,26500000.0
Mar,27,6.0,2,26825000.0
Mar,27,6.5,2,26750000.0
Mar,27,7.5,3,26916700.0
Mar,27,12.0,2,26750000.0
Mar,27,13.0,4,26500000.0
Mar,27,16.0,1,27000000.0
Mar,27,16.5,3,27000000.0
Mar,27,17.5,10,26000000.0
Mar,27,18.5,2,27050000.0
Mar,27,19.0,3,27290000.0
Mar,27,20.5,11,26800000.0
Mar,27,21.5,1,26800000.0
Mar,27,22.5,2,26300000.0
Mar,27,23.0,1,26800000.0
Mar,28,0.0,1,26800000.0
Mar,28,1.0,1,26800000.0
Mar,28,1.5,10,26500000.0
Mar,28,2.5,2,26840000.0
Mar,28,3.0,1,26880000.0
Mar,28,4.0,1,27050000.0
Mar,28,4.5,1,27168000.0
Mar,28,6.5,38,28100000.0
Mar,28,7.0,5,28100000.0
Mar,28,10.5,1,26500000.0
Mar,28,13.5,3,26800000.0
Mar,28,14.0,1,27240000.0
Mar,28,16.5,24,27157400.0
Mar,28,18.0,10,26000000.0
Mar,28,18.5,1,27420000.0
Mar,28,19.0,2,27410000.0
Mar,28,20.0,2,28100000.0
Mar,28,20.5,1,27300000.0
Mar,28,22.0,1,27000000.0
Mar,28,22.5,1,27200000.0
Mar,29,1.5,2,27050000.0
Mar,29,2.5,1,27000000.0
Mar,29,3.5,2,27000000.0
Mar,29,6.0,2,27220000.0
Mar,29,7.0,2,28100000.0
Mar,29,7.5,2,27200000.0
Mar,29,8.5,1,27225000.0
Mar,29,9.0,1,27200000.0
Mar,29,9.5,3,27200000.0
Mar,29,14.5,1,26200000.0
Mar,29,17.5,1,27000000.0
Mar,29,18.0,2,27000000.0
Mar,29,21.0,49,28100000.0
Mar,29,21.5,9,26800000.0
Mar,29,23.5,1,26800000.0
Mar,30,1.0,1,26800000.0
Mar,30,1.5,2,26650000.0
Mar,30,2.0,1,26950000.0
Mar,30,3.0,1,27000000.0
Mar,30,7.5,2,26500000.0
Mar,30,8.0,2,23500000.0
Mar,30,9.5,1,26650000.0
Mar,30,10.0,1,26990000.0
Mar,30,12.5,1,27000000.0
Mar,30,14.5,1,26750000.0
Mar,30,15.0,3,26250000.0
Mar,30,15.5,2,27000000.0
Mar,30,16.0,1,27000000.0
Mar,30,17.5,2,26897500.0
Mar,30,18.5,43,27155300.0
Mar,30,19.0,1,27550000.0
Mar,30,19.5,1,27500000.0
Mar,30,22.0,1,27465000.0
Mar,31,0.0,3,27200000.0
Mar,31,2.0,1,27300000.0
Mar,31,2.5,4,27200000.0
Mar,31,3.5,7,27300000.0
Mar,31,4.5,3,27500000.0
Mar,31,6.0,7,27728000.0
Mar,31,6.5,4,27734900.0
Mar,31,7.0,2,27940000.0
Mar,31,7.5,3,26500000.0
Mar,31,8.0,1,27800000.0
Mar,31,11.5,3,27483300.0
Mar,31,12.0,1,27985000.0
Mar,31,13.0,2,27000000.0
Mar,31,15.5,7,26850000.0
Mar,31,16.0,3,27680000.0
Mar,31,16.5,4,27486700.0
Mar,31,17.0,3,27680000.0
Mar,31,18.0,2,27250000.0
Mar,31,19.0,1,27750000.0
Mar,31,20.5,1,27700000.0
Mar,31,21.5,1,27250000.0
Mar,31,22.0,3,27500000.0
Mar,31,22.5,2,27867500.0
Mar,31,23.0,3,27985000.0
Apr,1,0.5,5,27985000.0
Apr,1,1.0,1,27500000.0
Apr,1,1.5,2,27675000.0
Apr,1,2.0,3,27995000.0
Apr,1,2.5,1,27995000.0
Apr,1,3.5,3,27972500.0
Apr,1,4.0,20,26750000.0
Apr,1,5.0,2,27800000.0
Apr,1,6.0,6,27800000.0
Apr,1,6.5,1,27800000.0
Apr,1,7.0,2,27925000.0
Apr,1,7.5,2,27997500.0
Apr,1,8.0,1,28000000.0
Apr,1,8.5,2,28000000.0
Apr,1,9.5,1,28350000.0
Apr,1,10.0,1,28350000.0
Apr,1,11.5,1,27000000.0
Apr,1,12.0,2,28492500.0
Apr,1,13.0,3,28495000.0
Apr,1,13.5,1,28495000.0
Apr,1,15.5,2,27650000.0
Apr,1,16.0,1,28000000.0
Apr,1,16.5,1,28000000.0
Apr,1,17.0,1,28000000.0
Apr,1,18.0,1,28000000.0
Apr,1,18.5,7,28600000.0
Apr,1,19.0,1,28675000.0
Apr,1,20.0,10,28700000.0
Apr,1,20.5,2,28675000.0
Apr,1,22.5,3,28665500.0
Apr,1,23.0,2,28525000.0
Apr,2,0.5,3,28000000.0
Apr,2,3.0,2,28440000.0
Apr,2,5.0,1,28400000.0
Apr,2,5.5,1,28440000.0
Apr,2,6.0,1,28440000.0
Apr,2,7.0,2,27000000.0
Apr,2,9.0,8,28441900.0
Apr,2,10.5,2,28572500.0
Apr,2,16.0,1,28641000.0
Apr,2,18.0,1,28600000.0
Apr,2,18.5,1,26000000.0
Apr,2,19.0,14,28000000.0
Apr,2,19.5,1,28000000.0
Apr,2,20.0,1,28500000.0
Apr,2,21.5,1,28000000.0
Apr,2,22.5,2,28195000.0
Apr,2,23.0,1,28400000.0
Apr,3,0.5,10,28490000.0
Apr,3,1.5,3,28518000.0
Apr,3,2.5,1,28520000.0
Apr,3,3.5,2,28350000.0
Apr,3,4.0,1,28400000.0
Apr,3,4.5,1,28550000.0
Apr,3,5.0,1,28450000.0
Apr,3,8.0,1,28450000.0
Apr,3,12.5,2,28000000.0
Apr,3,13.0,1,26000000.0
Apr,3,13.5,1,27950000.0
Apr,3,14.0,1,27950000.0
Apr,3,14.5,1,27500000.0
Apr,3,15.5,1,28000000.0
Apr,3,16.5,1,27800000.0
Apr,3,17.5,1,28400000.0
Apr,3,18.0,1,28400000.0
Apr,3,18.5,1,28000000.0
Apr,3,19.0,2,28000000.0
Apr,3,19.5,1,28375000.0
Apr,3,21.0,1,28000000.0
Apr,3,21.5,1,28000000.0
Apr,3,23.5,1,28300000.0
Apr,4,1.0,6,28100000.0
Apr,4,3.5,6,28368000.0
Apr,4,4.5,1,28385000.0
Apr,4,5.0,1,28400000.0
Apr,4,6.5,1,28250000.0
Apr,4,7.5,1,28300000.0
Apr,4,8.0,3,28395000.0
Apr,4,9.5,2,28390000.0
Apr,4,10.0,1,28390000.0
Apr,4,10.5,1,28000000.0
Apr,4,13.0,1,28250000.0
Apr,4,13.5,2,28249000.0
Apr,4,16.5,1,27700000.0
Apr,4,17.0,2,28000000.0
Apr,4,17.5,3,28100000.0
Apr,4,18.5,5,28250000.0
Apr,4,19.0,8,28398000.0
Apr,4,19.5,9,28400000.0
Apr,4,20.5,5,28400000.0
Apr,4,21.5,4,27900000.0
Apr,4,22.0,5,28400000.0
Apr,4,22.5,1,28485000.0
Apr,4,23.0,1,28500000.0
Apr,4,23.5,1,28500000.0
Apr,5,1.0,6,28383400.0
Apr,5,1.5,3,28400000.0
Apr,5,2.0,5,28395000.0
Apr,5,2.5,5,28293400.0
Apr,5,3.0,3,28500000.0
Apr,5,3.5,2,28600000.0
Apr,5,4.0,2,28500000.0
Apr,5,4.5,8,28550000.0
Apr,5,5.0,2,28550000.0
Apr,5,5.5,2,28500000.0
Apr,5,7.5,1,28500000.0
Apr,5,8.0,1,28550000.0
Apr,5,8.5,2,27000000.0
Apr,5,9.5,1,28500000.0
Apr,5,11.5,4,27700000.0
Apr,5,12.5,9,28194400.0
Apr,5,13.0,2,28583000.0
Apr,5,14.0,4,27500000.0
Apr,5,14.5,2,27725000.0
Apr,5,15.0,3,28200000.0
Apr,5,15.5,1,28500000.0
Apr,5,16.0,1,28500000.0
Apr,5,17.0,2,28425000.0
Apr,5,17.5,1,28600000.0
Apr,5,18.0,1,28600000.0
Apr,5,18.5,1,28666700.0
Apr,5,19.0,2,28500000.0
Apr,5,19.5,1,28666700.0
Apr,5,20.0,1,28400000.0
Apr,5,20.5,1,28666700.0
Apr,5,21.5,1,28695000.0
Apr,5,22.0,1,28700000.0
Apr,5,23.0,2,28000000.0
Apr,6,0.0,2,28000000.0
Apr,6,1.0,1,28650000.0
Apr,6,1.5,1,28500000.0
Apr,6,2.5,1,28600000.0
Apr,6,4.0,1,28200000.0
Apr,6,5.0,1,28440000.0
Apr,6,5.5,2,28275000.0
Apr,6,6.0,1,28100000.0
Apr,6,6.5,3,28550000.0
Apr,6,13.0,1,28570000.0
Apr,6,15.5,1,28499000.0
Apr,6,16.0,2,28249500.0
Apr,6,17.0,12,28424600.0
Apr,6,18.0,2,28560000.0
Apr,6,18.5,2,28000000.0
Apr,6,19.5,1,28450000.0
Apr,6,20.0,2,28500000.0
Apr,6,20.5,1,28000000.0
Apr,6,21.0,2,28125000.0
Apr,6,21.5,2,28365000.0
Apr,6,22.5,1,28560000.0
Apr,6,23.5,2,28330000.0
Apr,7,0.0,22,27000000.0
Apr,7,1.5,9,27250000.0
Apr,7,2.0,3,28266700.0
Apr,7,2.5,2,28520000.0
Apr,7,3.0,1,28540000.0
Apr,7,4.0,2,28500000.0
Apr,7,5.0,1,28540000.0
Apr,7,6.5,1,28540000.0
Apr,7,7.5,2,28560000.0
Apr,7,8.5,1,28250000.0
Apr,7,12.5,2,28500000.0
Apr,7,17.5,1,28300000.0
Apr,7,20.5,1,28488000.0
Apr,7,23.0,1,28377000.0
Apr,7,23.5,1,28488000.0
Apr,8,0.0,1,28488000.0
Apr,8,3.5,1,28480000.0
Apr,8,4.0,4,28488000.0
Apr,8,5.5,5,28488000.0
Apr,8,6.5,6,28488000.0
Apr,8,7.0,1,28000000.0
Apr,8,8.5,2,28488000.0
Apr,8,10.5,1,28488000.0
Apr,8,12.0,1,28000000.0
Apr,8,12.5,1,28000000.0
Apr,8,14.5,1,28100000.0
Apr,8,15.0,2,27750000.0
Apr,8,16.0,1,27700000.0
Apr,8,16.5,1,27600000.0
Apr,8,17.0,8,27000000.0
Apr,8,17.5,8,27281200.0
Apr,8,18.5,8,27730100.0
Apr,8,19.0,3,28000000.0
Apr,8,19.5,12,27000000.0
Apr,8,20.0,1,27900000.0
Apr,8,21.0,3,28000000.0
Apr,8,22.0,1,27800000.0
Apr,8,22.5,1,28000000.0
Apr,8,23.0,3,27123500.0
Apr,9,1.5,100,26000000.0
Apr,9,2.5,1,27000000.0
Apr,9,3.5,2,27888900.0
Apr,9,6.0,1,27785000.0
Apr,9,6.5,3,27500000.0
Apr,9,10.0,1,27000000.0
Apr,9,11.5,1,27500000.0
Apr,9,16.0,1,27300000.0
Apr,9,17.5,3,27200000.0
Apr,9,18.0,1,26000000.0
Apr,9,18.5,1,26500000.0
Apr,9,20.0,2,27000000.0
Apr,9,20.5,1,27200000.0
Apr,9,21.5,2,27000000.0
Apr,9,22.0,1,27540000.0
Apr,9,23.5,1,27490000.0
Apr,10,0.5,5,27399000.0
Apr,10,3.0,1,27445000.0
Apr,10,4.0,5,27448300.0
Apr,10,5.0,1,27700000.0
Apr,10,7.0,1,27720000.0
Apr,10,10.0,1,27720000.0
Apr,10,12.5,1,27700000.0
Apr,10,16.0,4,27425000.0
Apr,10,16.5,2,27720000.0
Apr,10,17.5,1,27100000.0
Apr,10,19.0,6,27720000.0
Apr,10,20.0,4,27250000.0
Apr,10,21.0,1,27650000.0
Apr,10,22.5,5,27250000.0
Apr,11,0.0,1,27650000.0
Apr,11,4.5,1,27650000.0
Apr,11,5.0,49,27650000.0
Apr,11,5.5,1,27500000.0
Apr,11,6.0,1,27500000.0
Apr,11,7.0,2,27250000.0
Apr,11,9.0,2,27250000.0
Apr,11,9.5,1,27500000.0
Apr,11,10.5,1,27500000.0
Apr,11,11.0,4,27500000.0
Apr,11,11.5,1,27898000.0
Apr,11,12.0,2,27849000.0
Apr,11,12.5,5,27898000.0
Apr,11,15.0,1,27898000.0
Apr,11,15.5,1,27897000.0
Apr,11,16.0,1,27897000.0
Apr,11,17.5,1,27890000.0
Apr,11,20.5,1,27400000.0
Apr,11,21.0,1,27600000.0
Apr,11,23.5,4,27587500.0
Apr,12,1.0,2,26100000.0
Apr,12,1.5,1,27500000.0
Apr,12,4.5,1,27200000.0
Apr,12,5.0,1,27300000.0
Apr,12,6.0,1,26000000.0
Apr,12,6.5,3,26000000.0
Apr,12,7.5,1,27250000.0
Apr,12,8.0,2,27275000.0
Apr,12,10.0,2,26950000.0
Apr,12,13.0,1,27290000.0
Apr,12,14.5,2,27295000.0
Apr,12,15.0,3,27300000.0
Apr,12,15.5,1,27550000.0
Apr,12,17.0,1,27555600.0
Apr,12,20.0,3,27550000.0
Apr,12,21.0,1,27000000.0
Apr,12,22.0,3,27000000.0
Apr,12,22.5,4,27125000.0
Apr,12,23.0,1,27550000.0
Apr,12,23.5,2,27575000.0
Apr,13,0.0,1,27649000.0
Apr,13,1.0,2,27650000.0
Apr,13,1.5,1,27690000.0
Apr,13,2.0,1,27000000.0
Apr,13,3.0,2,27680000.0
Apr,13,3.5,1,27300000.0
Apr,13,4.0,5,27250000.0
Apr,13,4.5,3,27350000.0
Apr,13,8.5,1,27400000.0
Apr,13,12.5,2,27450000.0
Apr,13,13.5,1,27450000.0
Apr,13,14.0,4,27000000.0
Apr,13,15.0,1,27300000.0
Apr,13,16.0,1,27300000.0
Apr,13,17.5,1,27000000.0
Apr,13,18.0,2,27600000.0
Apr,13,19.5,4,27500000.0
Apr,13,21.5,1,27640000.0
Apr,13,22.0,1,25000000.0
Apr,13,22.5,2,27250000.0
Apr,13,23.5,1,27400000.0
Apr,14,0.0,1,27400000.0
Apr,14,0.5,1,27500000.0
Apr,14,2.0,8,27565000.0
Apr,14,2.5,2,27565000.0
Apr,14,4.0,2,27632500.0
Apr,14,4.5,1,27565000.0
Apr,14,7.0,1,27545000.0
Apr,14,9.5,1,27540000.0
Apr,14,10.0,2,27540000.0
Apr,14,10.5,1,27540000.0
Apr,14,12.0,1,27000000.0
Apr,14,15.0,3,27400000.0
Apr,14,15.5,2,27200000.0
Apr,14,18.0,1,27400000.0
Apr,14,18.5,1,27500000.0
Apr,14,20.0,2,27200000.0
Apr,14,20.5,1,27500000.0
Apr,14,21.5,2,27540000.0
Apr,15,0.0,1,27500000.0
Apr,15,0.5,1,27540000.0
Apr,15,1.5,2,27500000.0
Apr,15,2.0,1,27500000.0
Apr,15,3.5,1,27500000.0
Apr,15,5.5,1,27400000.0
Apr,15,7.5,3,27400000.0
Apr,15,8.0,4,27400000.0
Apr,15,10.5,1,27525000.0
Apr,15,13.0,2,27495000.0
Apr,15,14.0,2,27000000.0
Apr,15,15.0,1,27475000.0
Apr,15,16.0,4,27483300.0
Apr,15,16.5,3,27507500.0
Apr,15,17.5,2,27410000.0
Apr,15,18.5,2,27260000.0
Apr,15,19.0,3,27525000.0
Apr,15,20.5,2,27525000.0
Apr,15,21.0,2,27200000.0
Apr,15,22.0,1,27200000.0
Apr,15,22.5,1,27500000.0
Apr,15,23.0,4,26900000.0
Apr,16,0.0,1,27500000.0
Apr,16,1.0,1,27515000.0
Apr,16,1.5,1,27400000.0
Apr,16,2.0,1,27250000.0
Apr,16,4.0,5,27000000.0
Apr,16,5.0,1,27200000.0
Apr,16,5.5,1,27500000.0
Apr,16,6.0,1,27520000.0
Apr,16,6.5,11,26250000.0
Apr,16,7.0,1,27520000.0
Apr,16,8.5,1,27000000.0
Apr,16,9.5,1,27000000.0
Apr,16,10.5,1,27350000.0
Apr,16,11.0,2,27474500.0
Apr,16,13.0,1,27500000.0
Apr,16,14.0,1,27520000.0
Apr,16,15.0,5,27520000.0
Apr,16,16.5,5,27513300.0
Apr,16,17.5,7,27000000.0
Apr,16,18.5,2,27100000.0
Apr,16,19.0,4,27200000.0
Apr,16,19.5,5,27100000.0
Apr,16,20.0,2,27440000.0
Apr,16,21.0,1,27375000.0
Apr,16,21.5,1,27375000.0
Apr,16,22.0,11,27000000.0
Apr,16,22.5,10,27000000.0
Apr,16,23.0,4,27444000.0
Apr,16,23.5,1,27444000.0
Apr,17,0.0,3,27200000.0
Apr,17,0.5,4,27200000.0
Apr,17,1.0,1,27400000.0
Apr,17,1.5,1,27399000.0
Apr,17,2.0,2,27399000.0
Apr,17,4.5,2,27374500.0
Apr,17,6.0,1,27397000.0
Apr,17,7.5,1,27397000.0
Apr,17,9.0,1,27390000.0
Apr,17,9.5,1,27397000.0
Apr,17,10.5,1,26500000.0
Apr,17,11.0,1,26500000.0
Apr,17,11.5,1,27300000.0
Apr,17,12.5,1,27300000.0
Apr,17,14.5,2,27087500.0
Apr,17,15.0,1,26800000.0
Apr,17,15.5,4,27025000.0
Apr,17,17.5,6,27315800.0
Apr,17,19.0,11,27390000.0
Apr,17,20.0,2,27399000.0
Apr,17,20.5,13,27500000.0
Apr,17,21.0,1,27500000.0
Apr,17,21.5,1,27500000.0
Apr,17,23.5,1,27500000.0
Apr,18,1.0,1,27400000.0
Apr,18,1.5,2,27450000.0
Apr,18,3.5,11,26985700.0
Apr,18,5.0,1,27490000.0
Apr,18,6.0,1,27000000.0
Apr,18,6.5,2,27000000.0
Apr,18,7.0,1,27490000.0
Apr,18,7.5,1,27490000.0
Apr,18,10.0,1,27450000.0
Apr,18,12.0,1,27100000.0
Apr,18,14.5,1,27450000.0
Apr,18,15.5,1,27450000.0
Apr,18,16.0,1,27100000.0
Apr,18,16.5,1,27450000.0
Apr,18,17.0,2,27450000.0
Apr,18,17.5,1,27450000.0
Apr,18,18.0,1,27350000.0
Apr,18,19.0,1,27400000.0
Apr,18,22.5,2,27375000.0
Apr,18,23.0,2,26200000.0
Apr,18,23.5,1,27350000.0
Apr,19,3.0,2,27395000.0
Apr,19,4.0,1,27100000.0
Apr,19,4.5,3,27100000.0
Apr,19,5.0,2,27400000.0
Apr,19,5.5,1,27440000.0
Apr,19,6.5,2,27200000.0
Apr,19,7.0,3,27400000.0
Apr,19,8.0,1,27440000.0
Apr,19,10.5,1,27200000.0
Apr,19,12.0,1,27420000.0
Apr,19,13.0,1,27425000.0
Apr,19,15.0,1,27440000.0
Apr,19,15.5,2,27440000.0
Apr,19,16.0,2,27400000.0
Apr,19,16.5,2,27220000.0
Apr,19,18.5,6,27000000.0
Apr,19,19.0,1,27250000.0
Apr,19,20.0,1,27000000.0
Apr,19,20.5,2,27244000.0
Apr,19,21.0,1,27200000.0
Apr,19,23.0,4,27250000.0
Apr,19,23.5,2,27350000.0
Apr,20,0.0,1,26900000.0
Apr,20,1.0,1,25000000.0
Apr,20,1.5,2,27345000.0
Apr,20,2.0,4,27000000.0
Apr,20,2.5,5,27000000.0
Apr,20,3.5,1,27330000.0
Apr,20,4.0,2,27325000.0
Apr,20,5.0,8,27325000.0
Apr,20,6.0,2,27375000.0
Apr,20,6.5,1,27000000.0
Apr,20,7.0,1,27125000.0
Apr,20,9.0,2,27350000.0
Apr,20,11.5,2,27325000.0
Apr,20,14.0,4,27392500.0
Apr,20,14.5,8,27420000.0
Apr,20,15.0,2,27422500.0
Apr,20,15.5,2,27425000.0
Apr,20,16.0,2,27450000.0
Apr,20,17.0,6,27000000.0
Apr,20,17.5,2,27250000.0
Apr,20,18.5,4,27310000.0
Apr,20,19.0,1,27450000.0
Apr,20,20.5,3,27425000.0
Apr,20,21.0,1,24000000.0
Apr,20,22.5,1,27450000.0
Apr,21,0.0,4,27303400.0
Apr,21,1.0,1,27250000.0
Apr,21,2.0,1,27450000.0
Apr,21,2.5,3,27450000.0
Apr,21,3.0,1,27100000.0
Apr,21,3.5,28,26799900.0
Apr,21,4.0,4,26800000.0
Apr,21,4.5,12,26800000.0
Apr,21,5.0,1,27400000.0
Apr,21,6.5,2,27300000.0
Apr,21,7.5,1,27000000.0
Apr,21,11.5,2,27000000.0
Apr,21,12.0,2,27150000.0
Apr,21,12.5,2,27300000.0
Apr,21,14.0,2,27050000.0
Apr,21,16.0,2,27250000.0
Apr,21,16.5,1,27250000.0
Apr,21,17.0,1,27250000.0
Apr,21,17.5,2,27250000.0
Apr,21,19.0,2,27100000.0
Apr,21,20.0,1,27245000.0
Apr,21,21.5,1,27245000.0
Apr,21,22.0,1,27150000.0
Apr,21,22.5,1,27000000.0
Apr,21,23.0,10,26934000.0
Apr,21,23.5,1,27250000.0
Apr,22,0.5,2,27250000.0
Apr,22,1.0,2,27270000.0
Apr,22,2.5,1,27290000.0
Apr,22,3.0,4,27286700.0
Apr,22,3.5,3,27290000.0
Apr,22,5.0,1,27290000.0
Apr,22,6.5,1,27290000.0
Apr,22,7.0,1,27300000.0
Apr,22,8.0,3,27398000.0
Apr,22,8.5,3,27430000.0
Apr,22,10.0,1,27300000.0
Apr,22,10.5,7,27450000.0
Apr,22,13.5,3,27450000.0
Apr,22,15.5,1,27500000.0
Apr,22,16.5,1,27500000.0
Apr,22,17.5,1,27540000.0
Apr,22,19.0,4,27426700.0
Apr,22,19.5,2,27540000.0
Apr,23,0.0,1,27539000.0
Apr,23,2.0,1,27539000.0
Apr,23,2.5,1,27539000.0
Apr,23,3.5,6,27000000.0
Apr,23,4.0,3,27000000.0
Apr,23,5.0,2,27300000.0
Apr,23,6.0,1,27480000.0
Apr,23,10.5,2,27300000.0
Apr,23,14.0,1,27250000.0
Apr,23,14.5,3,27465000.0
Apr,23,15.0,1,27200000.0
Apr,23,16.5,1,27000000.0
Apr,23,17.0,1,27480000.0
Apr,23,17.5,1,27490000.0
Apr,23,21.0,2,27450000.0
Apr,23,21.5,1,27500000.0
Apr,23,23.5,1,27519000.0
Apr,24,0.5,1,27520000.0
Apr,24,1.5,1,27520000.0
Apr,24,2.0,1,27350000.0
Apr,24,2.5,1,27350000.0
Apr,24,3.0,1,27500000.0
Apr,24,4.0,2,27510000.0
Apr,24,5.0,4,27540000.0
Apr,24,6.5,1,27500000.0
Apr,24,7.0,1,27550000.0
Apr,24,8.0,1,27550000.0
Apr,24,8.5,3,27550000.0
Apr,24,9.0,2,27600000.0
Apr,24,14.0,1,27500000.0
Apr,24,14.5,4,27724800.0
Apr,24,16.5,2,27400000.0
Apr,24,18.5,6,27899000.0
Apr,24,19.5,1,27800000.0
Apr,24,20.0,1,27889000.0
Apr,24,20.5,1,27899000.0
Apr,24,21.0,1,27999000.0
Apr,24,21.5,1,27999000.0
Apr,24,22.0,1,28000000.0
Apr,25,2.0,2,27600000.0
Apr,25,3.0,1,28000000.0
Apr,25,7.5,3,28000000.0
Apr,25,8.0,1,27900000.0
Apr,25,10.5,1,28000000.0
Apr,25,15.5,2,27600000.0
Apr,25,16.0,2,27844500.0
Apr,25,17.0,2,27765400.0
Apr,25,17.5,2,27740000.0
Apr,25,19.5,1,26543200.0
Apr,25,21.0,3,27500000.0
Apr,25,22.0,2,27500000.0
Apr,25,23.0,1,27750000.0
Apr,26,0.0,1,27799000.0
Apr,26,1.5,1,27750000.0
Apr,26,3.0,4,27000000.0
Apr,26,4.5,2,27400000.0
Apr,26,5.5,2,27450000.0
Apr,26,7.5,1,27650000.0
Apr,26,10.5,1,27500000.0
Apr,26,11.0,1,27250000.0
Apr,26,12.0,2,27500000.0
Apr,26,13.5,1,27650000.0
Apr,26,18.0,4,26925000.0
Apr,26,21.5,1,27740000.0
Apr,26,23.0,1,27666700.0
Apr,27,0.0,3,27670800.0
Apr,27,0.5,3,27700000.0
Apr,27,1.5,4,27695000.0
Apr,27,2.0,1,27735000.0
Apr,27,5.5,48,28000000.0
Apr,27,6.5,1,28499000.0
Apr,27,7.5,1,28499000.0
Apr,27,10.0,2,28400000.0
Apr,27,10.5,1,28499000.0
Apr,27,11.0,2,28200000.0
Apr,27,15.5,1,28325000.0
Apr,27,16.5,4,28000000.0
Apr,27,19.0,3,27895000.0
Apr,27,19.5,4,27865000.0
Apr,27,21.5,2,27875000.0
Apr,27,23.5,5,27850000.0
Apr,28,0.0,13,27000000.0
Apr,28,3.0,1,27500000.0
Apr,28,3.5,3,27500000.0
Apr,28,4.0,2,27575000.0
Apr,28,4.5,6,27200000.0
Apr,28,5.5,1,25000000.0
Apr,28,6.0,1,25000000.0
Apr,28,6.5,6,25666700.0
Apr,28,7.0,2,26500000.0
Apr,28,7.5,9,27000000.0
Apr,28,8.5,2,27270000.0
Apr,28,9.0,4,27270000.0
Apr,28,9.5,1,25000000.0
Apr,28,10.0,3,27270000.0
Apr,28,10.5,3,27270000.0
Apr,28,11.5,1,27000000.0
Apr,28,13.0,2,27000000.0
Apr,28,13.5,1,27000000.0
Apr,28,14.0,2,27150000.0
Apr,28,14.5,2,27200000.0
Apr,28,15.0,3,27200000.0
Apr,28,15.5,1,27200000.0
Apr,28,16.5,5,26985000.0
Apr,28,17.0,4,26775000.0
Apr,28,17.5,6,26500000.0
Apr,28,18.0,2,26775000.0
Apr,28,19.0,5,26500000.0
Apr,28,19.5,1,26500000.0
Apr,28,20.5,2,26500000.0
Apr,28,21.0,1,26800000.0
Apr,28,22.0,1,26765000.0
Apr,28,23.0,2,25875000.0
Apr,28,23.5,1,25000000.0
Apr,29,0.5,6,26975000.0
Apr,29,1.0,1,27000000.0
